time,prec,temp
31/03/10,null,null
30/04/10,null,null
31/05/10,null,null
30/06/10,null,null
31/07/10,null,23.231465
31/08/10,null,null
30/09/10,null,null
31/10/10,null,25.190675
30/11/10,48.6,25.952222
31/12/10,141.2,26.85578
31/01/11,328.6,26.491129
28/02/11,81.4,26.535714
31/03/11,393.2,25.20482
30/04/11,null,null
31/05/11,null,null
30/06/11,null,null
31/07/11,null,null
31/08/11,null,null
30/09/11,15,25.673611
31/10/11,191.4,25.75215
30/11/11,245.4,25.757083
31/12/11,148,27.503629
31/01/12,214.6,25.946774
29/02/12,115.6,27.893966
31/03/12,41.2,26.923387
30/04/12,47.8,25.501111
31/05/12,81.2,21.720296
30/06/12,160.4,20.9666
31/07/12,6.6,20.395833
31/08/12,0,24.111111
30/09/12,102.4,25.862917
31/10/12,28.2,28.08293
30/11/12,155,27.740972
31/12/12,219.4,28.045699
31/01/13,164.8,26.899153
28/02/13,241.2,26.305804
31/03/13,165.4,26.596552
30/04/13,94.4,24.086806
31/05/13,16.4,23.320968
30/06/13,86.8,22.422361
31/07/13,12.2,20.242742
31/08/13,0.6,21.462634
30/09/13,37.8,24.702083
31/10/13,94.8,25.765323
30/11/13,107.6,27.115278
31/12/13,220,27.700941
31/01/14,97.8,27.505029
28/02/14,61,27.964286
31/03/14,263.6,26.190188
30/04/14,20.8,25.648865
31/05/14,46.6,22.210215
30/06/14,3.6,22.140139
31/07/14,88,20.550012
31/08/14,0,23.878763
30/09/14,58.8,25.789028
31/10/14,81.2,27.61586
30/11/14,148.2,26.242222
31/12/14,97,27.037366
31/01/15,134.4,28.912769
28/02/15,190,26.832143
31/03/15,130.2,25.667041
30/04/15,null,25.336051
31/05/15,98.6,22.469355
30/06/15,27.8,21.698472
31/07/15,62,21.508199
31/08/15,13.6,23.937769
30/09/15,105.8,25.777639
31/10/15,153.8,26.89879
30/11/15,313.8,26.754306
31/12/15,185.4,26.820968
31/01/16,278.8,27.146505
29/02/16,139.6,27.574713
31/03/16,133.4,26.745296
30/04/16,81.2,27.052361
31/05/16,106.8,21.265913
30/06/16,101.4,19.360694
31/07/16,4.8,21.011022
31/08/16,null,22.739583
30/09/16,null,null
31/10/16,null,null
30/11/16,88,26.624445
31/12/16,77.2,27.261156
31/01/17,288.6,26.218145
28/02/17,172.8,27.987054
31/03/17,131.2,27.048656
30/04/17,139.8,24.726944
31/05/17,96.8,23.870564
30/06/17,14.2,20.92875
31/07/17,null,null
31/08/17,null,null
30/09/17,null,null
31/10/17,104.2,26.38477
30/11/17,241.8,25.848195
31/12/17,184.8,26.785081
31/01/18,326.8,26.435753
28/02/18,72.6,26.233482
31/03/18,49.2,28.290591
30/04/18,4.2,26.065
31/05/18,3.8,23.443952
30/06/18,2.4,22.526944
31/07/18,0,22.553764
31/08/18,30,21.314785
30/09/18,99.8,24.388056
31/10/18,129.6,26.834543
30/11/18,206,26.201389
31/12/18,85,28.076479
31/01/19,151.6,28.839247
28/02/19,203.4,27.557738
31/03/19,110.8,26.804704
30/04/19,91.6,26.278472
31/05/19,26,23.890065
30/06/19,31,22.37
31/07/19,39.6,null
31/08/19,null,null
30/09/19,33.2,27.290278
31/10/19,51.6,28.633333
30/11/19,83,28.4
31/12/19,null,null
31/01/20,null,null
29/02/20,null,null
31/03/20,null,null
30/04/20,null,null
31/05/20,null,null
30/06/20,null,null
31/07/20,null,null
31/08/20,null,null
30/09/20,null,null
31/10/20,null,null
30/11/20,null,null
31/12/20,null,27.338075
31/01/21,null,26.508065
28/02/21,null,26.992262
31/03/21,null,27.555242
30/04/21,null,25.212083
31/05/21,null,23.697177
30/06/21,null,21.503611
31/07/21,null,19.225806
31/08/21,null,24.053898
30/09/21,null,27.993333
31/10/21,null,25.727016
30/11/21,null,27.868889
31/12/21,null,27.510829
